cluster_hash,Total_genomes,Cluster_members,NCBI_names,Unique_names_per_cluster
ce695d08d8867e638c82f3a1f03f8a87,1,GCF_009832925.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
752820bb1b9e05dc5bacb13c96d7536e,1,GCF_009832925.1,['Streptomyces sp.'],1
79bde4ad673a52ec123f2c712afe6509,1,GCF_009834105.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
7e6b679b2cf7dc8257c7174a6392a7d4,1,GCF_009834105.1,['Streptomyces sp.'],1
f06504e3b6a06808dbdad9ab16b0b245,1,GCF_009834125.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
f83006709b72b9164c1961aac58131be,1,GCF_009834125.1,['Streptomyces sp.'],1
46afc4921b9a9cf0670812ac8e38e77e,1,GCF_009834145.1,['Streptomyces sp.'],1
852f3452fd978cbe33e8a69140cf9ed5,1,GCF_009834145.1,['Streptomyces sp.'],1
d124515bf738221c09d076f24a10a8f5,1,GCF_009852415.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
16e3ac07cd0800181578fbf06a3a5849,1,GCF_009852415.1,['Streptomyces sp.'],1
377d896c5aaa02360e943ef032038b8c,1,GCF_009857135.1,['Streptomyces sp.'],1
e813111a8949d7c6e0ae5ceb85563594,1,GCF_009857135.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
3ec6ee2685a25f808a6c38655c3d05bb,1,GCF_009862365.1,['Streptomyces sp.'],1
6c2de2ea25446c5f0ea64ebd336244de,1,GCF_009862365.1,['Streptomyces sp.'],1
584f1c44f67b0da6edce44312ab6cd59,1,GCF_009862635.1,['Streptomyces sp.'],1
5993b124153311c7031c05991c19e59d,2,"GCF_019090105.1,GCF_009863035.1","['Streptomyces sp.', 'Streptomyces sp.']",1
f70697982ae90b981124694b05e34f6a,2,"GCF_009863045.1,GCF_900091855.1","['Streptomyces sp.', 'Streptomyces sp.']",1
b92a4fd3631067b7e2bc9f828e65d45e,2,"GCF_009863095.1,GCF_900091845.1","['Streptomyces sp.', 'Streptomyces sp.']",1
abb201e31e5313bb846ccc1c4b4adcfa,2,"GCF_009863125.1,GCF_900091725.1","['Streptomyces sp.', 'Streptomyces sp.']",1
234c35d0b68f1ff6325e4cadde2ee0e9,1,GCF_009865205.1,['Streptomyces sp.'],1
df2eb786706efb351879cf4e4049327b,1,GCF_009865215.1,['Streptomyces sp.'],1
4bac1eec3c111a6f311a76c5713bb67c,1,GCF_009865585.1,['Streptomyces sp.'],1
316411a870dab9a60a42748212db50f8,1,GCF_009867075.1,['Streptomyces sp.'],1
4c696f08a8801f5df5a6369d4e4bd780,1,GCF_009867075.1,['Streptomyces sp.'],1
cc5c50bc5dfc1ebb0241b2b9c39b0a9b,1,GCF_009873275.1,['Streptomyces sp.'],1
beb28110ffc01059008c94ee0dc87412,1,GCF_009916105.1,['Streptomyces sp.'],1
44b28e03b26d6d886713c3145d149783,1,GCF_009936315.1,['Streptomyces antimycoticus'],1
8d71231b1f9bd85d622b67f9a16079b3,1,GCF_009936315.1,['Streptomyces antimycoticus'],1
fc6e3e1c81fdb78da3760a8e45161419,1,GCF_009936315.1,['Streptomyces antimycoticus'],1
3ff7f92365ec1e269b1ed6a3bb860dab,1,GCF_010384365.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
64079b120abda3152fe0512ad1b28230,1,GCF_010523235.1,['Streptomyces sp.'],1
0550cd064798f9d56af6dce3d4de9f6d,1,GCF_010523235.1,['Streptomyces sp.'],1
86b583bd0b5448a90cda471513fee886,1,GCF_010523235.1,['Streptomyces sp.'],1
64a8f2bf04dac697b0b3c1062664e52c,2,"GCF_010548275.1,GCF_010550245.1","['Streptomyces sp.', 'Streptomyces sp.']",1
e0ef4ddc311bcf5275083560c2e6533a,1,GCF_010669165.1,"['Streptomyces aureoverticillatus', 'Streptomyces aureoverticillatus', 'Streptomyces aureoverticillatus', 'Streptomyces aureoverticillatus']",1
71c3287b1e6343acc5607bcac3ccadc0,1,GCF_010669165.1,"['Streptomyces aureoverticillatus', 'Streptomyces aureoverticillatus']",1
9c4797e1aa3e30b28e69bc57bffd645d,1,GCF_011006355.1,['Streptomyces albus'],1
a0cc98d5007c77cbfe8786f316dbe60e,1,GCF_011006355.1,['Streptomyces albus'],1
1e164b0db7949e087639062e36971091,1,GCF_011006355.1,['Streptomyces albus'],1
84ee60f6953194110cf27e1946e7f463,1,GCF_011006355.1,['Streptomyces albus'],1
880a80782c3f03aa9ddf84c78d269548,1,GCF_011006355.1,['Streptomyces albus'],1
d92d013e244f6841df273f142003fd01,1,GCF_011170105.1,"['Streptomyces rutgersensis', 'Streptomyces rutgersensis']",1
3f5300ea0e3721cd94134ab6521fa3ed,1,GCF_011170105.1,['Streptomyces rutgersensis'],1
738156f60eb49bc63f3d18b66243c530,1,GCF_011170105.1,['Streptomyces rutgersensis'],1
68689313c39155f32f826cf0cfc9fcd5,3,"GCF_900460115.1,GCF_011170125.1,GCF_014216335.1","['Streptomyces diastaticus', 'Streptomyces rutgersensis', 'Streptomyces griseus']",3
24d007e01d2a2bbf9ae1e8a030151dca,1,GCF_011170125.1,['Streptomyces diastaticus'],1
c62e926ef351d45eb38de80393b185ef,2,"GCF_011170145.1,GCF_900460115.1","['Streptomyces gougerotii', 'Streptomyces griseus', 'Streptomyces griseus']",2
3b09257bb60423293e53d8805bf8a3fc,1,GCF_011193355.1,['Streptomyces sp.'],1
d1e1c0b07f1f93731e6d520cda140dea,1,GCF_011290345.1,['Streptomyces sp.'],1
68e8cb7b784e2a09c405c4cbb4aa28fa,1,GCF_011421595.1,['Streptomyces sp.'],1
9e7bcd1c6556c9ba2b94053ce32db02c,1,GCF_011694815.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
1d7d3ed75deeab6565312bd3203d5265,1,GCF_011751035.2,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
2f1edbde6947486dfb57e38f7b6a1617,1,GCF_011751035.2,['Streptomyces sp.'],1
88ceaa492299476f898696e470ae97ae,1,GCF_011751035.2,"['Streptomyces sp.', 'Streptomyces sp.']",1
e107a394d6440755753e7969799af3b9,1,GCF_011751035.2,['Streptomyces sp.'],1
352eef97d475e6d43204f080d40c71d8,1,GCF_011800555.1,['Streptomyces malaysiensis'],1
b0caa4daefe20275781deedada7f7ad9,1,GCF_011800555.1,['Streptomyces malaysiensis'],1
e9ee5ab9418b67d10f7f49167dd83e94,1,GCF_011820545.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
0f9651e5250aed707e3db86e118cfd1f,1,GCF_011820545.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
7131721ae8f1650b9f214adab1653f07,1,GCF_012033735.1,['Streptomyces lonarensis'],1
cf6420ce7c724e13c5ef76e393e0d66b,1,GCF_012033785.1,['Streptomyces bohaiensis'],1
67f2929271dc9f752f8b2fa063636b48,1,GCF_012034175.1,['Streptomyces sp.'],1
093ed616cd0ea254d48aaa91380b5d27,1,GCF_012034385.1,['Streptomyces sp.'],1
7506b2f66c0c12d28581fc06dac83034,1,GCF_012034935.1,['Streptomyces sp.'],1
a2160fcef1ee1d4b2b84d3ad540dfb66,1,GCF_012044595.1,['Streptomyces antibioticus'],1
bab6c2ec6cf3fa6483ff7fcaf045a802,1,GCF_012044595.1,['Streptomyces antibioticus'],1
11372b541b9be13b3817b0b2eb982052,1,GCF_012044595.1,['Streptomyces antibioticus'],1
efd9bebed4ebc166ad00903ea451ab89,1,GCF_012044595.1,['Streptomyces antibioticus'],1
ba357ba55cfad87605235e3d0846b478,1,GCF_012044595.1,['Streptomyces antibioticus'],1
4c26dac7c8a21b35b0749d75353344a0,1,GCF_012044595.1,['Streptomyces antibioticus'],1
1bdf56d3f5311dd0c7853d2e84d5972e,1,GCF_012273495.1,['Streptomyces sp.'],1
5cbc67b5ae7d8242d046b833c94e1d8c,1,GCF_012273495.1,['Streptomyces sp.'],1
06ccdac00fbb850029f9fe20fbf46b06,1,GCF_012273515.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
ea13d3558c3e4eba9face78dcbbb91d6,1,GCF_012273515.1,['Streptomyces sp.'],1
630d126f575284ced6ce18ed7fa78233,1,GCF_012273515.1,['Streptomyces sp.'],1
b296afb9e5530a3b9885abe61e799fb1,1,GCF_012273515.1,['Streptomyces sp.'],1
e334da3954bdd00ca89193eb60cc6b7b,1,GCF_012273515.1,['Streptomyces sp.'],1
5fc97ddb6f36d53e9dbae734c2df0419,1,GCF_012273535.1,['Streptomyces sp.'],1
38300b54d0bd3fd15294dea35a5541af,1,GCF_012273535.1,['Streptomyces sp.'],1
3731c409d3f7ec1977274e226060e6b0,1,GCF_012726235.1,['Streptomyces sp.'],1
ad9453834fdccf7c0fd2072d16e236eb,2,"GCF_012927225.1,GCF_012927245.1","['Streptomyces sp.', 'Streptomyces sp.']",1
d1487dca39b7b4afd28fe74ccc3ccbeb,1,GCF_013009255.1,['Streptomyces sp.'],1
fe61c720b334a528c982ac908228594d,1,GCF_013009255.1,['Streptomyces sp.'],1
19988e07374f316c96a1f12fc14c2172,1,GCF_013009255.1,['Streptomyces sp.'],1
610b92cf93d0ac58e7567b32ce446d68,1,GCF_013009255.1,['Streptomyces sp.'],1
e2a30ca0d21b47d9033c67c7f0ba56e1,1,GCF_013009255.1,['Streptomyces sp.'],1
c1e013b4fddfb577c90c1f43557c466e,1,GCF_013009255.1,['Streptomyces sp.'],1
4f07c9438143c5536d67c6ffa2949628,1,GCF_013030945.1,['Streptomyces morookaense'],1
073446a0e71f31736942031ce264930c,1,GCF_013046785.1,['Streptomyces sp.'],1
3ff9ae5b02936a02cdb70f77f0ac7b01,1,GCF_013046785.1,['Streptomyces sp.'],1
7b0c82c64ff470d0cfef8bfac5abfd97,1,GCF_013046785.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
4218a4c25107e0715b3be8e41006d8bb,1,GCF_013046785.1,['Streptomyces sp.'],1
d0d681eca5693771579a53c02d8ab900,1,GCF_013085465.1,"['Streptomyces cacaoi', 'Streptomyces cacaoi', 'Streptomyces cacaoi', 'Streptomyces cacaoi', 'Streptomyces cacaoi']",1
f971a53ffa6bda9384c3f3adc5388a4d,1,GCF_013085465.1,['Streptomyces cacaoi'],1
b971276354f41220d1f44330380f73d1,2,"GCF_013167895.1,GCF_013409565.1","['Streptomyces fulvorobeus', 'Streptomyces fulvorobeus', 'Streptomyces fulvorobeus', 'Streptomyces fulvorobeus', 'Streptomyces fulvorobeus', 'Streptomyces fulvorobeus']",1
c93220fe3378be404c906b5456dc233f,1,GCF_013302895.1,['Streptomyces albus'],1
06ab1e746e9a2053e30bbd31db9532a4,9,"GCF_013358325.1,GCF_013358245.1,GCF_013358135.1,GCF_013358055.1,GCF_013358115.1,GCF_013358105.1,GCF_013358065.1,GCF_013358335.1,GCF_013358235.1","['Streptomyces lunaelactis', 'Streptomyces lunaelactis', 'Streptomyces lunaelactis', 'Streptomyces lunaelactis', 'Streptomyces lunaelactis', 'Streptomyces lunaelactis', 'Streptomyces lunaelactis', 'Streptomyces lunaelactis', 'Streptomyces lunaelactis']",1
7a06bcb89915f3091d50e3bb2776c8c2,1,GCF_013363735.1,['Streptomyces sp.'],1
1cfcf1f13e8bc673c78d174b384150b9,1,GCF_013364095.1,"['Streptomyces harbinensis', 'Streptomyces harbinensis', 'Streptomyces harbinensis', 'Streptomyces harbinensis', 'Streptomyces harbinensis']",1
32c206c83779655400db4b20ea38809e,1,GCF_013364155.1,['Streptomyces sp.'],1
704a81a2d2dfe297d9bec7220b30adf7,1,GCF_013364155.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
a298b3b2d74198969f3f2eb01aa61222,1,GCF_013364155.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
076a69288787b36469f3d83d3e5afff4,1,GCF_013364155.1,['Streptomyces sp.'],1
e59e3f8b441ee8e55b1020ec499d605a,1,GCF_013364175.1,['Streptomyces sp.'],1
1185d97be9debaf4a0cfad0f533310cf,1,GCF_013364175.1,['Streptomyces sp.'],1
461795f6137d541459b7c14908dece5a,1,GCF_013364195.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
9f2724f92d23e95a0b9e0a65f967499b,1,GCF_013364195.1,['Streptomyces sp.'],1
61574a8ae994c1a53679534a8432b7ac,3,"GCF_013364335.1,GCF_014284425.1,GCF_014295035.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces buecherae', 'Streptomyces buecherae', 'Streptomyces buecherae', 'Streptomyces buecherae']",2
e41dee43f0653c948c673ff4be1b602e,1,GCF_013364375.1,['Streptomyces sp.'],1
16dad32fc839a505ca3a69331d75aba8,1,GCF_013364375.1,['Streptomyces sp.'],1
0f215bbf0b835b3e3a9df8e0d2fd7270,1,GCF_013394065.1,"['Streptomyces rectiverticillatus', 'Streptomyces rectiverticillatus', 'Streptomyces rectiverticillatus']",1
e70259a08a269e37fd7996a58d153644,1,GCF_013394065.1,"['Streptomyces rectiverticillatus', 'Streptomyces rectiverticillatus', 'Streptomyces rectiverticillatus']",1
3ed4570411a0419e95ee41832c09be99,1,GCF_013394065.1,['Streptomyces rectiverticillatus'],1
d0735e55590fcbb28c14d88305f07b98,1,GCF_013401535.1,['Streptomyces sp.'],1
9270a249b89162ec60dced0ef0773bb9,1,GCF_013401535.1,['Streptomyces sp.'],1
8acc1776e4f1d445efdde4766f2c60d4,1,GCF_013401535.1,['Streptomyces sp.'],1
fc9f818366cf4536b2e0c2e411557968,1,GCF_013401535.1,['Streptomyces sp.'],1
8aa23a42a9980e040c855b515c928171,1,GCF_013401535.1,['Streptomyces sp.'],1
d4dc58bf3066743eae5363a66bdfc98a,1,GCF_013401535.1,['Streptomyces sp.'],1
dfc1165ec2f764edb072f759c0e2020e,1,GCF_013414305.1,['Streptomyces sp.'],1
ca81983f9fcaf0059f71e259e2224b44,1,GCF_013414305.1,['Streptomyces sp.'],1
45177ad694f1851588c466d20f40e56e,1,GCF_013414305.1,['Streptomyces sp.'],1
bdbc88149620827d31f286eff6e0025e,1,GCF_013414305.1,['Streptomyces sp.'],1
352567b009ee92e4fe8f1cfa70c74a27,1,GCF_013414305.1,['Streptomyces sp.'],1
d34490c59b07aca1efa1862160c6f276,1,GCF_013414305.1,['Streptomyces sp.'],1
1f3315d0b4dd038cf764c2c282a68cb5,1,GCF_013450295.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
ef755c84f62d42dfc4fe3c99bee2ae46,1,GCF_013693715.1,['Streptomyces albidoflavus'],1
fbe6b17e141382610938b7878223ef01,1,GCF_013778455.1,['Streptomyces himalayensis'],1
c4f4d3aee33f0363a485078e4df2e52e,1,GCF_013870495.1,['Streptomyces sp.'],1
a8b398225b5d97668411bde938b1b47c,1,GCF_013870515.1,['Streptomyces albidus'],1
19cce469aa890aef9be76d02f7133ddc,1,GCF_013870535.1,['Streptomyces sp.'],1
8f5b6632ddbb6f6c7a3b57160095d169,1,GCF_013870595.1,['Streptomyces sp.'],1
9abf391b8afc1a1e1162b4cb52a08d8a,1,GCF_013912435.1,['Streptomyces himalayensis'],1
83e3768e16747c4c54fc24cecf1195f4,1,GCF_014070435.1,['Streptomyces pristinaespiralis'],1
eaef0d0b7f7094b8b856ee0e2c55ee66,1,GCF_014076605.1,['Streptomyces sp.'],1
4d041dc5af6e9a38f70f13e0645a8bac,1,GCF_014083985.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
881d227b7709525aa7517e409a8b60f9,1,GCF_014138545.1,"['Streptomyces aureorectus', 'Streptomyces aureorectus']",1
bca1244461592a0fcd0c9b78b7cd6fe9,1,GCF_014138545.1,"['Streptomyces aureorectus', 'Streptomyces aureorectus', 'Streptomyces aureorectus']",1
f006165f4f1dbbb1cf7627799f5048db,1,GCF_014138545.1,['Streptomyces aureorectus'],1
4b7d1aaa7e3a8fa19e1ea57956acaec6,1,GCF_014141525.1,['Streptomyces calidiresistens'],1
32f6de533ee331fa3d2be85be3ef792a,1,GCF_014141535.1,['Streptomyces alkaliphilus'],1
9cbebf65f4746eb7b693dcea8533ff70,1,GCF_014156695.1,['Streptomyces durbertensis'],1
3246fac2a5fd34b03bd06a150b18e4bc,2,"GCF_014191845.1,GCF_014650255.1","['Streptomyces violarus', 'Streptomyces violarus']",1
e020b7472f510e27b7f4e37d385d9c76,1,GCF_014202475.1,['Streptomyces paradoxus'],1
b04b157e879ea1f96d043b1a2e04fb3e,2,"GCF_014650615.1,GCF_014203495.1","['Streptomyces albaduncus', 'Streptomyces albaduncus']",1
50c0475659507aecea237a22584b3041,2,"GCF_014649635.1,GCF_014203535.1","['Streptomyces griseostramineus', 'Streptomyces griseostramineus']",1
988acb55824311f755a7606a97751391,1,GCF_014203545.1,['Streptomyces netropsis'],1
89b2e2ad6903a3bffdcedb33d63d40f7,1,GCF_014203595.1,['Streptomyces echinatus'],1
45d785d5b9e75a20ca65967193593aa1,1,GCF_014203645.1,['Streptomyces zagrosensis'],1
47185d7c8410331469c337c7ac1b3264,1,GCF_014203895.1,['Streptomyces sp.'],1
45c6c180bcd68d85e690c6b6aeace806,1,GCF_014205055.1,"['Streptomyces luteogriseus', 'Streptomyces luteogriseus', 'Streptomyces luteogriseus', 'Streptomyces luteogriseus', 'Streptomyces luteogriseus']",1
6cce2cb116c57665dee6f00487cd1445,2,"GCF_014205055.1,GCF_900215615.1","['Streptomyces luteogriseus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
e4942ac02c800fb5eba07602c83d3d60,2,"GCF_014205255.1,GCF_014650295.1","['Streptomyces caelestis', 'Streptomyces caelestis', 'Streptomyces caelestis', 'Streptomyces caelestis', 'Streptomyces caelestis', 'Streptomyces caelestis', 'Streptomyces caelestis']",1
05ec50fedc12df6c4602f70df5e24a6f,1,GCF_014207295.1,['Streptomyces sp.'],1
9e7c5e4f2e33a72c15d1ff4aa2654ab4,1,GCF_014207445.1,['Streptomyces candidus'],1
ffe9fa9f27195fcd8c5d5b127dbf9feb,1,GCF_014216315.1,"['Streptomyces finlayi', 'Streptomyces finlayi', 'Streptomyces finlayi', 'Streptomyces finlayi', 'Streptomyces finlayi', 'Streptomyces finlayi']",1
1a46fda48bd12e02771637dbd83da815,2,"GCF_900460115.1,GCF_014216335.1","['Streptomyces rutgersensis', 'Streptomyces rutgersensis', 'Streptomyces griseus', 'Streptomyces griseus']",2
14b22f08861abf65029a74c4aa6851f6,2,"GCF_014252945.1,GCF_902506575.1","['Streptomyces mexicanus', 'Streptomyces mexicanus', 'Streptomyces mexicanus', 'Streptomyces mexicanus', 'Streptomyces mexicanus']",1
2b23d1e22fc55788fd109f3b74879d08,1,GCF_014252945.1,['Streptomyces mexicanus'],1
4dfaeca7db27e9a566d70c44ac2b8f35,1,GCF_014252945.1,['Streptomyces mexicanus'],1
4d410e66c49709724be6c936b9c77deb,1,GCF_014253015.1,['Streptomyces sp.'],1
0af159736db69e528fb347632689c13d,1,GCF_014257025.1,['Streptomyces sp.'],1
692bd1642201268ea535538e789369a9,2,"GCF_018310575.1,GCF_014280945.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
908b96a373b53a0b8427d9cdaee9bf79,1,GCF_014295035.1,['Streptomyces buecherae'],1
e84aaed02f5d2b40fd0b99c16737a325,1,GCF_014295035.1,"['Streptomyces buecherae', 'Streptomyces buecherae']",1
2c83f176255d17473f1c8222f4cbea6e,1,GCF_014489615.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
898e7c357ffc0d8c5dcedc0bbf5eaa8e,1,GCF_014489635.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
479991d78bf59252149f8aa3f7ca8bb9,1,GCF_014489635.1,['Streptomyces sp.'],1
9a7bebf5972244f640a58d5b0dc224aa,1,GCF_014493765.1,['Streptomyces sp.'],1
74d3ee1a27d7185a7a75e26d4612cbb3,1,GCF_014493765.1,['Streptomyces sp.'],1
d3c418e1d96e36152268eaa927138886,1,GCF_014495685.1,['Streptomyces sp.'],1
a11201478cb9663314c561373c48f067,1,GCF_014495705.1,['Streptomyces sp.'],1
ec85a0707b191545effdf2f11afb5a77,1,GCF_014495705.1,['Streptomyces sp.'],1
efd126e2536ce7d8666f39259a82c1ab,1,GCF_014495705.1,['Streptomyces sp.'],1
d336c3294423444bd099912e0dfc9156,1,GCF_014495705.1,['Streptomyces sp.'],1
f8f2d83c2acf6e68115ce0ebde38b586,1,GCF_014495705.1,['Streptomyces sp.'],1
e713306d909caf5ad47de4a1af2760f1,1,GCF_014596445.1,['Streptomyces sp.'],1
bb61d5eaee11d793e0a4beff2f454104,2,"GCF_014596525.1,GCF_014596505.1","['Streptomyces sp.', 'Streptomyces sp.']",1
6dee0b1069aaafec5f8efb796494e70f,1,GCF_014596915.1,['Streptomyces sp.'],1
edc42de343cde2e48c07a2083250d17c,1,GCF_014621695.1,['Streptomyces sp.'],1
fb588b5d1bf0099f6c3623f57ce672dd,1,GCF_014621695.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
5bd7ef029a1768366c56d30ea5192d14,1,GCF_014621695.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
9949a80b726a1c7c718cbfb1f615e67d,1,GCF_014621695.1,['Streptomyces sp.'],1
ae5461ccb05813f6e4396e2f9cda3271,1,GCF_014645895.1,['Streptomyces daqingensis'],1
49dd6976afbf097eebc759ee696487e8,1,GCF_014646055.1,['Streptomyces tyrosinilyticus'],1
67e73079b84151786e58c94960e3ebbe,1,GCF_014646275.1,['Streptomyces kronopolitis'],1
b6d2e5f5df250d67e9eb436b7ecd9f6c,1,GCF_014648635.1,['Streptomyces cinerochromogenes'],1
5a2895b7984e8f0eae33e526d20d8119,1,GCF_014648695.1,['Streptomyces albospinus'],1
b3c9b326ef7583f73c8145b5fbf6d0b4,1,GCF_014648815.1,['Streptomyces flaveolus'],1
ba3dd6fe36727982a576d4d96a91ca18,1,GCF_014649135.1,['Streptomyces niveoruber'],1
5b54baa0e2c02ff20f3d13d165c0d361,1,GCF_014649255.1,['Streptomyces thermoviolaceus'],1
d0d6cdf03db217372491be9449c3acce,1,GCF_014649335.1,['Streptomyces roseolilacinus'],1
65fcb2a2dd884656cd392f530a4d2472,1,GCF_014649375.1,['Streptomyces aurantiogriseus'],1
fa114f30219ca698719057b86e5f80d7,1,GCF_014649435.1,['Streptomyces chromofuscus'],1
adf00288a9bcd9bcdc856047d6c6abc8,1,GCF_014649435.1,['Streptomyces chromofuscus'],1
8b0406a6bb6c574ecf46a3f42ee12848,1,GCF_014649475.1,['Streptomyces daghestanicus'],1
fe25ee0ddbba513d70145e895e160438,1,GCF_014649515.1,['Streptomyces flavoviridis'],1
c03cfd4a51c017c369fa639b975c0a5c,1,GCF_014649535.1,['Streptomyces gelaticus'],1
8505a1898ec2bbe9d5e8d86861a4486f,1,GCF_014649595.1,['Streptomyces griseomycini'],1
132c282a6f6d15fa58c406cfec59bfa0,1,GCF_014649655.1,['Streptomyces humidus'],1
d0839a0cca1a68ca3fba595e9b674190,1,GCF_014649675.1,['Streptomyces janthinus'],1
a80a000bcffb8de9dbe3460bd23c619e,1,GCF_014649795.1,['Streptomyces melanogenes'],1
e951206b843f0b40784a56df60af012d,1,GCF_014649895.1,['Streptomyces rubiginosus'],1
a7054f76ecd2532a10c3c75aada29a56,2,"GCF_014649915.1,GCF_014748315.1","['Streptomyces toxytricini', 'Streptomyces sp.']",2
b5a3beb41d31dc8f4b84cc501d3f1be3,1,GCF_014649995.1,['Streptomyces griseoflavus'],1
da6385ecae9adb8d62c6d4aba29472f7,1,GCF_014650035.1,['Streptomyces lucensis'],1
a4026578deef4dd01ca0c50c2c73cd30,1,GCF_014650075.1,['Streptomyces microflavus'],1
a5829e6a03d36d2e5046ba2f5a03deb4,1,GCF_014650075.1,['Streptomyces microflavus'],1
8402cc9a6de02186322ec00686b59aec,1,GCF_014650095.1,['Streptomyces nashvillensis'],1
84e9c7ec360bf1f2406310f5585c41dd,1,GCF_014650115.1,['Streptomyces olivaceoviridis'],1
272d0ff212a16740bf55d5c2f34565a7,1,GCF_014650155.1,['Streptomyces purpurascens'],1
41bb38e888e04fc2af9b0704004936bb,1,GCF_014650175.1,['Streptomyces termitum'],1
161d12bf31353f192f3d1878fc3e49c7,1,GCF_014650195.1,['Streptomyces umbrinus'],1
b69abb28987a6cf5c4cb576fa3b4f49e,1,GCF_014650275.1,['Streptomyces mirabilis'],1
5fa60d070dbf3f2640cd3deb94521123,1,GCF_014650355.1,['Streptomyces michiganensis'],1
191d3297adc1165765c8f4def37b43ab,1,GCF_014650395.1,['Streptomyces pluricolorescens'],1
6a2e582bd575f1235668f92364462e0e,1,GCF_014650455.1,['Streptomyces xanthochromogenes'],1
c2f440c434aac73012eb6286ca123764,1,GCF_014650495.1,['Streptomyces cinnamoneus'],1
bd0119c824c00e9041b4fedfc599616b,1,GCF_014650535.1,['Streptomyces galbus'],1
bfceec8664618cbb943063e4683e2736,1,GCF_014650695.1,['Streptomyces avidinii'],1
3b748729cfe3f3d9c02ffa2a95d3f462,1,GCF_014650715.1,['Streptomyces bluensis'],1
8649278ebd70a69c090bc90ba87a796e,1,GCF_014650735.1,['Streptomyces canarius'],1
2e00d1f709fa63bddb3b2ccdb0bb23a4,1,GCF_014650775.1,['Streptomyces cirratus'],1
c888a3d8d5e8a1203dc074260735aec2,1,GCF_014650795.1,['Streptomyces coelescens'],1
e29b4d2545d8debde784309c0e8ab0d6,1,GCF_014650815.1,['Streptomyces flavofungini'],1
431f6ffb178c3d21b7355cc6ea56ba82,1,GCF_014650835.1,['Streptomyces galilaeus'],1
61304ce920f849a6b71300b44a8abc30,1,GCF_014650895.1,['Streptomyces omiyaensis'],1
bafa240636ccd0fab084bb63532c936a,1,GCF_014650915.1,['Streptomyces poonensis'],1
ca5e8129a77e6bf2b02cd31843cfbf2b,1,GCF_014650955.1,['Streptomyces tauricus'],1
ec123975528df2c4f4a2ab1b3883e958,1,GCF_014650995.1,['Streptomyces viridiviolaceus'],1
3b68c82f09a17aac7454f7b0c06c4cb3,1,GCF_014651015.1,['Streptomyces xantholiticus'],1
50c7fba547b015caff80196ac003ef07,1,GCF_014651075.1,['Streptomyces djakartensis'],1
472e8594491e382f1d5690b39289fa48,1,GCF_014651155.1,['Streptomyces anthocyanicus'],1
62715ad51b325688a677eedb64165479,1,GCF_014653855.1,['Streptomyces capitiformicae'],1
e404a4dcf14fb3d446a36624a11ba04b,1,GCF_014655295.1,['Streptomyces fumanus'],1
c3ad522239cb7701e99ba0d2eddec00e,1,GCF_014656075.1,['Streptomyces hydrogenans'],1
